gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,33.99,96.0,1785366679.5493994
,,0.0,37.07,96.0,1785366680.5976007
,,0.0,33.76,96.0,1785366681.6437562
,,0.0,33.84,96.0,1785366682.6908314
,,0.0,33.89,96.0,1785366683.737364
,,0.0,36.62,95.0,1785366684.7855067
,,0.0,33.93,96.0,1785366685.8349128
,,0.0,33.84,96.0,1785366686.8791676
,,0.0,33.75,96.0,1785366687.926186
,,0.0,37.11,96.0,1785366688.977287
,,0.0,33.88,96.0,1785366690.0422547
,,0.0,33.83,96.0,1785366691.0885305
,,0.0,33.75,96.0,1785366692.1313496
,,0.0,33.84,96.0,1785366693.1788645
,,0.0,37.07,90.0,1785366694.2269354
,,0.0,33.89,96.0,1785366695.2734568
,,0.0,33.91,96.0,1785366696.3192792
,,0.0,33.82,96.0,1785366697.3622494
,,0.0,36.88,96.0,1785366698.407014
,,0.0,33.88,96.0,1785366699.4547153
,,0.0,33.87,96.0,1785366700.499294
,,0.0,33.88,96.0,1785366701.545834
,,0.0,36.3,96.0,1785366702.5900168
,,0.0,34.48,96.0,1785366703.636368
,,0.0,33.89,96.0,1785366704.6831489
,,0.0,33.83,96.0,1785366705.7290678
,,0.0,33.7,96.0,1785366706.7727976
,,0.0,37.16,96.0,1785366707.8198578
,,0.0,33.87,96.0,1785366708.8674452
,,0.0,33.9,96.0,1785366709.9151864
,,0.0,33.92,96.0,1785366710.9579225
,,0.0,36.97,96.0,1785366711.9997008
,,0.0,33.85,96.0,1785366713.0459664
,,0.0,33.87,96.0,1785366714.088385
,,0.0,33.81,96.0,1785366715.1321375
,,0.0,33.62,96.0,1785366716.1771622
,,0.0,38.37,95.0,1785366717.2224035
,,0.0,35.22,96.0,1785366718.2704692
,,0.0,35.3,96.0,1785366719.3096604
,,0.0,35.3,96.0,1785366720.3593616
,,0.0,35.37,96.0,1785366721.4071972
,,0.0,39.55,96.0,1785366722.4535007
,,0.0,35.03,96.0,1785366723.498768
,,0.0,35.05,96.0,1785366724.5501747
,,0.0,35.02,96.0,1785366725.5981402
,,0.0,35.35,96.0,1785366726.6488895
,,0.0,39.32,96.0,1785366727.7012472
,,0.0,35.39,96.0,1785366728.7516043
,,0.0,35.39,96.0,1785366729.800198
,,0.0,35.5,96.0,1785366730.845905
,,0.0,35.46,96.0,1785366731.9000287
,,0.0,39.78,96.0,1785366732.9469705
,,0.0,34.7,96.0,1785366734.0102863
,,0.0,34.81,96.0,1785366735.0595822
,,0.0,35.24,96.0,1785366736.108726
,,0.0,35.39,96.0,1785366737.1550615
,,0.0,40.08,96.0,1785366738.2070663
,,0.0,37.57,96.0,1785366739.2497492
,,0.0,36.14,96.0,1785366740.2979574
,,0.0,36.12,96.0,1785366741.3456123
,,0.0,36.16,96.0,1785366742.3963225
,,0.0,36.35,96.0,1785366743.4501817
