gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,34.81,96.0,1785364347.2834218
,,0.0,31.02,96.0,1785364348.3261607
,,0.0,34.92,96.0,1785364349.451478
,,0.0,34.98,96.0,1785364350.541486
,,0.0,34.85,96.0,1785364351.5930452
,,0.0,31.08,96.0,1785364352.638121
,,0.0,35.23,96.0,1785364353.6823616
,,0.0,35.27,96.0,1785364354.7318635
,,0.0,31.9,96.0,1785364355.7805147
,,0.0,34.68,96.0,1785364356.803701
,,0.0,34.67,96.0,1785364357.8491678
,,0.0,34.79,96.0,1785364358.9150505
,,0.0,30.1,96.0,1785364359.9591281
,,0.0,36.45,96.0,1785364360.9847374
,,0.0,34.93,96.0,1785364362.0337799
,,0.0,36.84,96.0,1785364363.1133666
,,0.0,35.28,96.0,1785364364.1621382
,,0.0,37.24,96.0,1785364365.2132304
,,0.0,35.31,96.0,1785364366.2616994
,,0.0,34.86,96.0,1785364367.3095326
,,0.0,28.22,96.0,1785364368.3927016
,,0.0,31.82,96.0,1785364369.4156203
,,0.0,35.01,96.0,1785364370.5076618
,,0.0,36.67,96.0,1785364371.551373
,,0.0,38.13,96.0,1785364372.6066027
,,0.0,38.08,96.0,1785364373.6518092
,,0.0,35.32,96.0,1785364374.7022178
,,0.0,35.36,96.0,1785364375.7476492
,,0.0,30.54,49.0,1785364376.7956896
,,0.0,33.47,0.0,1785364377.8242626
,,0.0,40.56,96.0,1785364378.846988
,,0.0,34.66,96.0,1785364379.8918986
,,0.0,36.63,96.0,1785364380.94134
,,0.0,32.57,96.0,1785364381.9666045
,,0.0,34.9,96.0,1785364383.0405025
,,0.0,32.91,96.0,1785364384.0831532
,,0.0,38.6,96.0,1785364385.126855
,,0.0,35.27,96.0,1785364386.1735945
,,0.0,35.42,96.0,1785364387.221876
,,0.0,30.67,96.0,1785364388.267255
,,0.0,35.38,96.0,1785364389.3189478
,,0.0,35.41,96.0,1785364390.365348
,,0.0,35.42,96.0,1785364391.4127114
,,0.0,30.73,96.0,1785364392.45972
,,0.0,35.32,96.0,1785364393.514118
,,0.0,35.36,96.0,1785364394.5619674
,,0.0,31.23,96.0,1785364395.609406
,,0.0,35.67,96.0,1785364396.633754
,,0.0,35.33,96.0,1785364397.6844242
,,0.0,35.35,96.0,1785364398.7329168
,,0.0,27.09,96.0,1785364399.777652
,,0.0,39.97,96.0,1785364400.8024392
,,0.0,35.3,96.0,1785364401.8515844
,,0.0,35.35,96.0,1785364402.9031157
,,0.0,27.08,96.0,1785364403.951239
,,0.0,37.56,96.0,1785364404.998447
,,0.0,35.34,96.0,1785364406.0501962
,,0.0,35.39,96.0,1785364407.0960557
,,0.0,30.73,96.0,1785364408.1457958
,,0.0,35.32,96.0,1785364409.1995907
,,0.0,35.4,96.0,1785364410.2442136
,,0.0,35.39,96.0,1785364411.2954922
,,0.0,31.43,96.0,1785364412.3262334
,,0.0,34.66,96.0,1785364413.3747387
,,0.0,38.81,96.0,1785364414.4023774
,,0.0,35.31,96.0,1785364415.4528823
,,0.0,35.31,96.0,1785364416.4991896
,,0.0,35.63,96.0,1785364417.5480232
,,0.0,33.67,96.0,1785364418.5727437
,,0.0,35.32,96.0,1785364419.6226602
,,0.0,37.26,2.0,1785364420.6736958
,,0.0,32.39,96.0,1785364421.7172883
,,0.0,40.88,96.0,1785364422.7424014
,,0.0,30.82,0.0,1785364423.7892885
,,0.0,35.32,96.0,1785364424.8424947
,,0.0,35.31,96.0,1785364425.8951304
,,0.0,32.52,96.0,1785364426.9451911
,,0.0,34.3,0.0,1785364427.9707806
,,0.0,35.28,96.0,1785364429.018544
,,0.0,36.9,96.0,1785364430.0673273
,,0.0,35.28,96.0,1785364431.1165657
,,0.0,35.29,96.0,1785364432.1638522
,,0.0,33.6,96.0,1785364433.2127762
,,0.0,28.1,96.0,1785364434.241048
,,0.0,35.23,96.0,1785364435.2905738
,,0.0,35.3,96.0,1785364436.340463
,,0.0,33.94,96.0,1785364437.3916252
,,0.0,32.85,96.0,1785364438.4161353
,,0.0,35.25,96.0,1785364439.4616704
,,0.0,35.32,96.0,1785364440.507621
,,0.0,41.92,96.0,1785364441.5568128
,,0.0,36.99,2.0,1785364442.602108
,,0.0,35.3,96.0,1785364443.6527424
,,0.0,32.72,96.0,1785364444.6978412
,,0.0,38.75,96.0,1785364445.742652
,,0.0,34.59,96.0,1785364446.7905328
,,0.0,32.47,0.0,1785364447.8140152
,,0.0,35.32,96.0,1785364448.8584626
,,0.0,42.32,96.0,1785364449.9014835
,,0.0,35.35,96.0,1785364450.9434943
,,0.0,37.02,96.0,1785364451.9883485
